id	filename	tokens	lemmas
126997	tlg1799.tlg007.First1K-grc1	δοθὲν δὲ τὸΕ δοθὲν ἄρα καὶ τὸΖ.	δέ ὁ Ε δίδωμι ἄρα καί ὁ Ζ .
126998	tlg1799.tlg007.First1K-grc1	ἔστι δὲ καὶ τὸ ∠ δοθέν·	εἰμί δέ καί ὁ   ·
126999	tlg1799.tlg007.First1K-grc1	λόγος ἄρα τοῦ∠ πρὸς τὸ Ζ ἐστι δοθείς.	λόγος ἄρα ὁ ∠ πρός ὁ  εἰμί δίδωμι .
127000	tlg1799.tlg007.First1K-grc1	καὶ ἐπεί ἐστιν ὡς μὲν τὸ Α πρὸς τὸ Β, οὕτως τὸ∠ πρὸς τὸΕ, ὡς δὲ τὸ Β πρὸς τὸ Γ, οὕτως τὸΕ πρὸς τὸΖ, διΐσου ἄρα ἐστὶν ὡς τὸΑ πρὸς τὸ οὕτως τὸ∠ πρὸς τὸΖ.	καί ἐπεί εἰμί ὡς μέν ὁ  πρός ὁ  , οὕτως ὁ ∠ πρός ὁ Ε , ὡς δέ ὁ  πρός ὁ  , οὕτως ὁ Ε πρός ὁ Ζ ,  ἄρα εἰμί ὡς ὁ Α πρός ὁ οὕτως ὁ ∠ πρός ὁ Ζ .
127001	tlg1799.tlg007.First1K-grc1	λόγος δὲ τοῦ∠ πρὸς τὸΖ δοθείς·	λόγος δέ ὁ ∠ πρός ὁ Ζ δίδωμι ·
127002	tlg1799.tlg007.First1K-grc1	λόγος ἄρα καὶ τοῦΑ πρὸς τὸΓ δοθείς.	λόγος ἄρα καί ὁ Α πρός ὁ Γ δίδωμι .
127003	tlg1799.tlg007.First1K-grc1	θ΄.	.
127004	tlg1799.tlg007.First1K-grc1	Ἐὰν δύο ἢ πλείονα μεγέθη πρὸς ἄλληλα λόγον ἔχῃ δεδομένον, ἔχῃ δὲ τὰ αὐτὰ μεγέθη πρὸς ἄλλα τινὰ μεγέθη λόγους δεδομένους, εἰ καὶ μὴ τοὺς αὐτούς, κᾀκεῖνα τὰ μεγέθη πρὸς ἄλληλα λόγους ἕξει δεδομένους.	γε τίη πολύς  πρός ἀλλήλων λόγος ἔχω δίδωμι , ἔχω δέ ὁ αὐτός μέγεθος πρός ἄλλος   λόγος  , εἰ καί μή ὁ αὐτός ,  ὁ μέγεθος πρός ἀλλήλων λόγος ἔχω  .
127005	tlg1799.tlg007.First1K-grc1	δύο γὰρ ἢ πλείονα μεγέθη τὰΑ, Β,Γ πρὸς ἄλληλα λόγον ἐχέτω δεδομένον, ἐχέτω δὲ τὰ αὐτὰ μεγέθη τὰΑ, a,Γ πρὸς ἄλλα τινὰ μεγέθη τὰ∠, Ε,Ζ λόγους δεδομένους, μὴ τοὺς αὐτοὺς δέ·	γε γάρ τίη πολύς  ὁ Α ,  , Γ πρός ἀλλήλων λόγος ἔχω δίδωμι , ἔχω δέ ὁ αὐτός  ὁ Α ,  , Γ πρός ἄλλος   ὁ ∠ ,  , Ζ λόγος  , μή ὁ αὐτός δέ ·
127006	tlg1799.tlg007.First1K-grc1	λέγω, ὅτι καὶ τὰ∠,Ε,Ζ, μεγέθη πρὸς ἄλληλα λόγον ἔξει δεδομένον.	λέγω , ὅτι2 καί ὁ ∠ , Ε , Ζ ,  πρός ἀλλήλων λόγος  δίδωμι .
127007	tlg1799.tlg007.First1K-grc1	ἐπεὶ γὰρ λόγος ἐστὶ τοῦ Α πρὸς τὸ Β δοθείς, τοῦ δὲΑ πρὸς τὸ∠ λόγος ἐστὶ δοθείς, καὶ τοῦ∠ ἄρα πρὸς τὸ Β λόγος ἐστὶ δοθείς.	ἐπεί γάρ λόγος εἰμί ὁ  πρός ὁ  δίδωμι , ὁ δέ Α πρός ὁ ∠ λόγος εἰμί δίδωμι , καί ὁ ∠ ἄρα πρός ὁ  λόγος εἰμί δίδωμι .
127008	tlg1799.tlg007.First1K-grc1	ἀλλὰ τοῦ Β πρὸς τὸ Ε λόγος ἐστὶ δοθείς·	ἀλλά ὁ  πρός ὁ  λόγος εἰμί δίδωμι ·
127009	tlg1799.tlg007.First1K-grc1	καὶ τοῦ∠ ἄρα πρὸς τὸΕ λόγος ἐστὶ δοθείς.	καί ὁ ∠ ἄρα πρός ὁ Ε λόγος εἰμί δίδωμι .
127010	tlg1799.tlg007.First1K-grc1	πάλιν, ἐπεὶ λόγος ἐστὶ τοῦ Β πρὸς τὸ Γ δοθείς, τοῦ δὲ Β πρὸς τὸ Ε λόγος ἐστὶ δοθείς, καὶ τοῦΕ ἄρα πρὸς τὸ Γ λόγος ἐστὶ δοθείς.	πάλιν , ἐπεί λόγος εἰμί ὁ  πρός ὁ  δίδωμι , ὁ δέ  πρός ὁ  λόγος εἰμί δίδωμι , καί ὁ Ε ἄρα πρός ὁ  λόγος εἰμί δίδωμι .
127011	tlg1799.tlg007.First1K-grc1	τοῦ δὲ Γ πρὸς τὸΖ λόγος ἐστὶ δοθείς·	ὁ δέ  πρός ὁ Ζ λόγος εἰμί δίδωμι ·
127012	tlg1799.tlg007.First1K-grc1	καὶ τοῦΕ ἄρα πρὸς τὸ Ζ λόγος ἐστὶ δοθείς·	καί ὁ Ε ἄρα πρός ὁ  λόγος εἰμί δίδωμι ·
127013	tlg1799.tlg007.First1K-grc1	τὰ ∠,Ε,Ζ ἄρα πρὸς ἄλληλα λόγον ἔχει δεδομένον.	ὁ  , Ε , Ζ ἄρα πρός  λόγος ἔχω δίδωμι .
127014	tlg1799.tlg007.First1K-grc1	ι΄.	.
127015	tlg1799.tlg007.First1K-grc1	Ἐὰν μέγεθος μεγέθους δοθέντι μεῖζον ᾖ ἢ ἐν λόγῳ, καὶ τὸ συναμφότερον τοῦ αὐτοῦ δοθέντι μεῖζον ἔσται, ἢ ἐν λόγῳ·	μέγεθος μέγεθος δίδωμι μέγας εἰμί ἤ ἐν λόγος , καί ὁ  ὁ αὐτός δίδωμι μέγας  , ἤ ἐν λόγος ·
127016	tlg1799.tlg007.First1K-grc1	καὶ ἐὰν τὸ συναμφότερον τοῦ αὐτοῦ δο θέντι μεῖζον ἢ ἐν λόγῳ, καὶ τὸ λοιπὸν τοῦ αὐτοῦ ἤτοι δοθέντι μεῖζόν ἐστιν ἢ ἐν λόγῳ, ἢ τὸ λοιπὸν μετὰ τοῦ ἐξῆς, πρὸς ὃ τὸ ἕτερον λόγον ἔχει δεδομένον, δοθέν ἐστιν.	καί ἐάν ὁ  ὁ αὐτός   μέγας τίη ἐν λόγος , καί ὁ λοιπός ὁ αὐτός ἤτοι δίδωμι μέγας εἰμί ἤ ἐν λόγος , τίη ὁ λοιπός μετά ὁ  , πρός ὁ ὁ ἕτερος λόγος ἔχω δίδωμι ,  εἰμί .
127017	tlg1799.tlg007.First1K-grc1	μέγεθος γὰρ τὸΑ Β μεγέθους τοῦ ΒΓ δοθέντι μεῖζον ἔστω ἢ ἐν λόγῳ·	μέγεθος γάρ ὁ Α  μέγεθος ὁ  δίδωμι μέγας εἰμί ἤ ἐν λόγος ·
127018	tlg1799.tlg007.First1K-grc1	λέγω, ὅτι καὶ τὸ συναμφότερον τὸ ΑΓ τοῦ αὐτοῦ τοῦ ΓΒ δοθέντι μεῖζόν ἐστιν ἢ ἐν λόγῳ.	λέγω , ὅτι2 καί ὁ  ὁ  ὁ αὐτός ὁ  δίδωμι μέγας εἰμί ἤ ἐν λόγος .
127019	tlg1799.tlg007.First1K-grc1	ἐπεὶ γὰρ τὸ ΑΒ τοῦ ΒΓ δοθέντι μεῖζόν ἐστιν ἢ ἐν λόγῳ, ἀφῃρήσθω τὸ δοθὲν μέγεθος τὸ Α∠·	ἐπεί γάρ ὁ  ὁ  δίδωμι μέγας εἰμί ἤ ἐν λόγος ,  ὁ δίδωμι μέγεθος ὁ  ·
127020	tlg1799.tlg007.First1K-grc1	λοιποῦ ἄρα τοῦ ∠Β πρὸς τὸ ΒΓ λόγος ἐστὶ δοθείς·	λοιπός ἄρα ὁ  πρός ὁ  λόγος εἰμί δίδωμι ·
127021	tlg1799.tlg007.First1K-grc1	καὶ συν- θέντι τοῦ ∠Γ πρὸς τὸ ΒΓ λόγος ἐστὶ δοθείς.	καί  -  ὁ  πρός ὁ  λόγος εἰμί δίδωμι .
127022	tlg1799.tlg007.First1K-grc1	καί ἐστι δοθὲν τὸ Α∠·	καί εἰμί δίδωμι ὁ  ·
127023	tlg1799.tlg007.First1K-grc1	τὸ ΓΑ ἄρα τοῦ ΓΒ δοθέντι μεῖ- ζόν ἐστιν ἢ ἐν λόγῳ.	ὁ  ἄρα ὁ  δίδωμι  -  εἰμί ἤ ἐν λόγος .
127024	tlg1799.tlg007.First1K-grc1	πάλιν δὴ τὸ ΑΓ τοῦ ΓΒ δοθέντι μεῖζον ἔστω ἢ ἐν λόγῳ·	πάλιν δή ὁ  ὁ  δίδωμι μέγας εἰμί ἤ ἐν λόγος ·
127025	tlg1799.tlg007.First1K-grc1	λέγω, ὅτι τὸ λοιπὸν τὸ ΑΒ τοῦ αὐτοῦ τοῦ ΒΓ ἤτοι δοθέντι μεῖζον ἔσται ἢ ἐν λόγῳ, ἢ τὸ ΑΒ μετὰ τοῦ ἐξῆς, πρὸς ὅ τὸν ΒΓ λόγον ἔχει δοθέντα, δοθέν ἐστιν.	λέγω , ὅτι2 ὁ λοιπός ὁ  ὁ αὐτός ὁ  ἤτοι δίδωμι μέγας εἰμί ἤ ἐν λόγος , ἤ ὁ  μετά ὁ  , πρός ὅς ὁ  λόγος ἔχω δίδωμι ,  εἰμί .
127026	tlg1799.tlg007.First1K-grc1	ἐπεὶ γὰρ τὸ ΑΓ τοῦ ΓΒ δοθέντι μεῖζόν ἐστιν ἤ ἐν λόγῳ, ἀφῃρήσθω τὸ δοθὲν μέγεθος.	ἐπεί γάρ ὁ  ὁ  δίδωμι μέγας εἰμί ἤ ἐν λόγος ,  ὁ δίδωμι μέγεθος .
127027	tlg1799.tlg007.First1K-grc1	τὸ δὴ δοθὲν ἤτοι ἔλασσόν ἐστι τοῦ ΑΒ ἢ μεῖζον.	ὁ δή  ἤτοι  εἰμί ὁ  τίη μέγας .
127028	tlg1799.tlg007.First1K-grc1	ἔστω πρότερον ἔλασσον, καὶ ἔστω τὸ Α∠·	εἰμί πρότερος ἐλάσσων , καί εἰμί ὁ  ·
127029	tlg1799.tlg007.First1K-grc1	λοιποῦ ἄρα τοῦ ∠Γ πρὸς ΓΒ λόγος ἐστὶ δοθείς·	λοιπός ἄρα ὁ  πρός  λόγος εἰμί δίδωμι ·
127030	tlg1799.tlg007.First1K-grc1	διελόντι ἄρα τοῦ ∠Β πρὸς ΒΓ λόγος ἐστὶ δοθείς.	διαιρέω ἄρα ὁ  πρός  λόγος εἰμί δίδωμι .
127031	tlg1799.tlg007.First1K-grc1	καί ἐστι δοθὲν τὸ Α∠·	καί εἰμί δίδωμι ὁ  ·
127032	tlg1799.tlg007.First1K-grc1	τὸ ΑΒ ἄρα τοῦ ΒΓ δοθέντι μεῖζόν ἐστιν ἢ ἐν λόγῳ.	ὁ  ἄρα ὁ  δίδωμι μέγας εἰμί ἤ ἐν λόγος .
127033	tlg1799.tlg007.First1K-grc1	ἀλλὰ δὴ τὸ δοθὲν μεῖζον ἔστω τοῦ ΑΒ, καὶ κείσθω αὐτῷ ἴσον τὸ ΑΕ·	ἀλλά δή ὁ  μέγας εἰμί ὁ  , καί κεῖμαι αὐτός ἴσος ὁ  ·
127034	tlg1799.tlg007.First1K-grc1	λόγος ἄρα λοιποῦ τοῦ ΕΓ πρὸς.	λόγος ἄρα  ὁ  πρός .
127035	tlg1799.tlg007.First1K-grc1	τὸ ΓΒ ἐστι δοθείς·	ὁ  εἰμί δίδωμι ·
127036	tlg1799.tlg007.First1K-grc1	ὥστε καὶ ἀνάπαλιν τοῦ ΒΓ πρὸς τὸ ΕΓ λόγος ἐστὶ δοθείς·	ὥστε καί  ὁ  πρός ὁ  λόγος εἰμί δίδωμι ·
127037	tlg1799.tlg007.First1K-grc1	καὶ ἀναστρέψαντι ὁ τοῦ ΒΓ πρὸς ΒΕ.	καί ἀναστρέφω ὁ ὁ  πρός  .
127038	tlg1799.tlg007.First1K-grc1	λόγος ἐστὶ δοθείς.	λόγος εἰμί δίδωμι .
127039	tlg1799.tlg007.First1K-grc1	καί ἐστι τὸ ΕΒ μετὰ τοῦ ΒΑ δοθέν·	καί εἰμί ὁ  μετά ὁ  Α  ·
127040	tlg1799.tlg007.First1K-grc1	ὅλον γὰρ τὸ ΑΕ δοθέν ἐστιν·	ὅλος γάρ ὁ   εἰμί ·
127041	tlg1799.tlg007.First1K-grc1	τὸ ΒΑ ἄρα μετὰ τοῦ ἑξῆς, πρὸς ὃ τὸ ΒΓ λόγον ἔχει δοθέντα, δοθέν ἐστιν.	ὁ  ἄρα μετά ὁ ἑξῆς , πρός ὁ ὁ  λόγος ἔχω δίδωμι ,  εἰμί .
127042	tlg1799.tlg007.First1K-grc1	ια΄.	.
127043	tlg1799.tlg007.First1K-grc1	Ἐὰν μέγεθος μεγέθους δοθέντι μεῖζον ἢ ἐν λόγῳ, τὸ αὐτὸ καὶ συναμφοτέρου δοθέντι μεῖζον ἔσται ἢ ἐν λόγῳ, καὶ ἐὰν τὸ αὐτὸ συναμφοτέρου δοθέντι μεῖζον ἤ ἢ ἐν λόγῳ, τὸ αὐτὸ καὶ τοῦ λοιποῦ δοθέντι μεῖζον ἔσται ἢ ἐν λόγῳ.	μέγεθος μέγεθος δίδωμι μέγας τίη ἐν λόγος , ὁ αὐτός καί  δίδωμι μέγας εἰμί ἤ ἐν λόγος , καί ἐάν ὁ αὐτός συναμφότεροι δίδωμι μέγας ἤ τίη ἐν λόγος , ὁ αὐτός καί ὁ λοιπός δίδωμι μέγας εἰμί ἤ ἐν λόγος .
127044	tlg1799.tlg007.First1K-grc1	μέγεθος γὰρ τὸ ΑΒ τοῦ ΒΓ δοθέντι μεῖζον ἔστω ἢ ἐν λόγῳ·	μέγεθος γάρ ὁ  ὁ  δίδωμι μέγας εἰμί ἤ ἐν λόγος ·
127045	tlg1799.tlg007.First1K-grc1	λέγω, ὅτι καὶ τοῦ ΑΓ δοθέντι μεῖζόν ἐστιν ἢ ἐν λόγῳ.	λέγω , ὅτι2 καί ὁ  δίδωμι μέγας εἰμί ἤ ἐν λόγος .
127046	tlg1799.tlg007.First1K-grc1	ἐπεὶ γὰρ τὸ ΑΒ τοῦ ΒΓ δοθέντι μεῖζόν ἐστιν ἢ ἐν λόγῳ, ἀφῃρήσθω τὸ δοθὲν μέγεθος τὸ Α∠·	ἐπεί γάρ ὁ  ὁ  δίδωμι μέγας εἰμί ἤ ἐν λόγος ,  ὁ δίδωμι μέγεθος ὁ  ·
127047	tlg1799.tlg007.First1K-grc1	λοιποῦ ἄρα τοῦ∠ Β πρὸς τὸ ΒΓ λόγος ἐστὶ δοθείς.	λοιπός ἄρα ὁ ∠  πρός ὁ  λόγος εἰμί δίδωμι .
127048	tlg1799.tlg007.First1K-grc1	ἀνάπαλιν καὶ συνθέντι λόγος ἐστὶ τοῦ Γ∠ πρὸς τὸ ∠Β δοθείέ ὁ αὐτὸς αὐτῷ γεγονέτω ὁ τοῦ Α∠ πρὸς τὸ ∠Ε·	καί  λόγος εἰμί ὁ  πρός ὁ   ὁ αὐτός αὐτός  ὁ ὁ  πρός ὁ  ·
127049	tlg1799.tlg007.First1K-grc1	λόγος ἄρα καὶ τοῦ Α∠ πρὸς τὸ ∠Ε δοθείς·	λόγος ἄρα καί ὁ  πρός ὁ  δίδωμι ·
127050	tlg1799.tlg007.First1K-grc1	δοθὲν δὲ τὸ Α∠ δοθὲν ἄρα καὶ τὸ ∠Ε ὥστε καὶ λοιπὸν τὸΕΑ δοθέν ἐστιν.	δέ ὁ  δίδωμι ἄρα καί ὁ  ὥστε καί λοιπός ὁ Ε Α  εἰμί .
127051	tlg1799.tlg007.First1K-grc1	ἔστι δὲ καὶ ὅλου τοῦ ΑΓ πρὸς ὄλον τὸ ΕΒ λόγος δοθείς·	εἰμί δέ καί  ὁ  πρός  ὁ  λόγος δίδωμι ·
127052	tlg1799.tlg007.First1K-grc1	ὥστε καὶ τοῦ ΕΒ πρὸς ΑΓ λόγος ἐστὶ δοθείς.	ὡς καί ὁ  πρός  λόγος εἰμί δίδωμι .
127053	tlg1799.tlg007.First1K-grc1	καί ἐστι δοθὲν τὸ ΑΕ τὸ ΒΑ ἄρα τοῦ ΑΓ δοθέντι μεῖζόν ἐστιν ἢ ἐν λόγῳ.	καί εἰμί  ὁ  ὁ  ἄρα ὁ  δίδωμι μέγας εἰμί ἤ ἐν λόγος .
127054	tlg1799.tlg007.First1K-grc1	ἀλλὰ δὴ τὸ Β Α συναμφοτέρου τοῦ ΑΓ δοθέντι μεῖζον ἔστω ἢ ἐν λόγῳ·	ἀλλά δή ὁ   συναμφότεροι ὁ  δίδωμι μέγας εἰμί ἤ ἐν λόγος ·
127055	tlg1799.tlg007.First1K-grc1	λέγω, ὅτι τὸ αὐτὸ τὸ ΑΒ καὶ τοῦ λοιποῦ τοῦ ΒΓ δοθέντι μεῖζον ἔσται ἢ ἐν λόγῳ.	λέγω , ὅτι2 ὁ αὐτός ὁ  καί ὁ  ὁ  δίδωμι μέγας εἰμί ἤ ἐν λόγος .
127056	tlg1799.tlg007.First1K-grc1	ἐπεὶ γὰρ τὸ ΑΒ τοῦ ΑΓ δοθέντι μεῖζόν ἐστιν ἢ ἐν λόγῳ, ἀφῃρήσθω τὸ δοθὲν μεγεθος τὸ ΑΕ·	ἐπεί γάρ ὁ  ὁ  δίδωμι μέγας εἰμί ἤ ἐν λόγος ,  ὁ   ὁ  ·
127057	tlg1799.tlg007.First1K-grc1	λοιποῦ ἄρα τοῦ ΕΒ πρὸς τὸ ΑΓ λόγος ἐστὶ δοθείς·	λοιπός ἄρα ὁ  πρός ὁ  λόγος εἰμί δίδωμι ·
127058	tlg1799.tlg007.First1K-grc1	ὥστε καὶ τοῦ ΑΓ πρὸς τὸ ΕΒ λόγος ἐστὶ δοθείς·	ὡς καί ὁ  πρός ὁ  λόγος εἰμί δίδωμι ·
127059	tlg1799.tlg007.First1K-grc1	ὁ αὐτὸς αὐτῷ γεγονέτω ὁ τοῦ Α∠ πρὸς Ε∠·	ὁ αὐτός αὐτός  ὁ ὁ  πρός  ·
127060	tlg1799.tlg007.First1K-grc1	καὶ τοῦ∠Α ἄρα πρὸς Ε∠ λόγος ἐστὶ δοθείς·	καί ὁ ∠Α ἄρα πρός  λόγος εἰμί δίδωμι ·
127061	tlg1799.tlg007.First1K-grc1	καὶ ἀναστρέψαντι τοῦ ∠Α πρὸς ΑΕ λόγος δοθείς·	καί ἀναστρέφω ὁ  πρός  λόγος δίδωμι ·
127062	tlg1799.tlg007.First1K-grc1	καὶ ἀνάπαλιν τοῦ ΕΑ πρὸς τὸ Α∠ λόγος ἐστὶ θοθείς.	καί  ὁ  πρός ὁ  λόγος εἰμί  .
127063	tlg1799.tlg007.First1K-grc1	καὶ δοθὲν τὸ ΑΕ δοθὲν ἄρα καὶ ὅλον τὸ Α∠.	καί δίδωμι ὁ  δίδωμι ἄρα καί ὅλος ὁ  .
127064	tlg1799.tlg007.First1K-grc1	καὶ ἐπεὶ ὅλου τοῦ ΑΓ πρὸς ὅλον τὸ ΕΒ λόγος ἐστὶ δοθείς, ὧν τοῦ Α∠ πρὸς τὸ ∠Ε λόγος ἐστὶ δοθείς, ἔσται καὶ λοιποῦ τοῦ Γ∠ πρὸς λοιπὸν τὸ ∠Ε λόγος δοθείς·	καί ἐπεί  ὁ  πρός ὅλος ὁ  λόγος εἰμί δίδωμι , ὅς ὁ  πρός ὁ  λόγος εἰμί δίδωμι , εἰμί καί  ὁ  πρός λοιπός ὁ  λόγος δίδωμι ·
127065	tlg1799.tlg007.First1K-grc1	καὶ διελόντι τοῦ ΓΒ πρὸς τὸ ∠Β λόγος ἐστὶ δοθείς·	καί διαιρέω ὁ  πρός ὁ  λόγος εἰμί δίδωμι ·
127066	tlg1799.tlg007.First1K-grc1	ὥστε καὶ τοῦ ∠Β πρὸς τὸ ΒΓ λόγος ἐστὶ δοθείς.	ὡς καί ὁ  πρός ὁ  λόγος εἰμί δίδωμι .
127067	tlg1799.tlg007.First1K-grc1	καί ἐστι δοθὲν τὸ ∠Α·	καί εἰμί δίδωμι ὁ  ·
127068	tlg1799.tlg007.First1K-grc1	τὸ ΑΒ ἄρα τοῦ ΒΓ δοθέντι μεῖζόν ἐστιν ἢ ἐν λόγῳ.	ὁ  ἄρα ὁ  δίδωμι μέγας εἰμί ἤ ἐν λόγος .
127069	tlg1799.tlg007.First1K-grc1	ιβ΄.	.
127070	tlg1799.tlg007.First1K-grc1	Ἐὰν ᾖ τρία μεγέθη καὶ τὸ μὲν πρῶτον μετὰ τοῦ δευτέρου δοθέν, ᾖ δὲ καὶ τὸ δεύτερον μετὰ τοῦ τρίτου δοθέν, τὸ πρῶτον τῷ τρίτῳ ἤτοι ἴσον ἐστίν, ἢ τὸ ἕτερον τοῦ ἑτέρου δοθέντι μεῖζόν ἐστιν.	εἰμί   καί ὁ μέν πρῶτος μετά ὁ δεύτερος  , εἰμί δέ καί ὁ δεύτερος μετά ὁ τρίτος δίδωμι , ὁ πρῶτος τῷ τρίτος ἤτοι ἴσος εἰμί , ἤ ὁ ἕτερος ὁ ἕτερος δίδωμι μέγας εἰμί .
127071	tlg1799.tlg007.First1K-grc1	ἔστω τρία μεγέθη τὰ ΑΒ, ΒΓ, Γ∠, καὶ τὸ μὲν ΑΒ μετὰ τοῦ ΒΓ δοθὲν ἔστω τὸ Α τὸ δὲ ΒΓ μετὰ τοῦ Γ∠ δοθὲν ἔστω τὸ Β∠ λέγω, ὅτι τὸ ΑΒ τῷ Γ∠ ἤτοι ἴσον ἐστίν, ἢ τὸ ἕτερον τοῦ ἑτέρου δοθέντι μεῖ- ζόν ἐστιν.	εἰμί   ὁ  ,  ,  , καί ὁ μέν  μετά ὁ  δίδωμι εἰμί ὁ  ὁ δέ  μετά ὁ  δίδωμι εἰμί ὁ  λέγω , ὅτι2 ὁ  τῷ  ἤτοι ἴσος εἰμί , ἤ ὁ ἕτερος ὁ ἕτερος δίδωμι  -  εἰμί .
127072	tlg1799.tlg007.First1K-grc1	ἐπεὶ γὰρ δοθέν ἐστιν ἑκάτερον τῶν ΑΓ, Β∠, τὰ δὴ δοθέντα ἤτοι ἴσα ἐστὶν ἢ ἄνισα.	ἐπεί γάρ  εἰμί ἑκάτερος ὁ  ,  , ὁ δή δίδωμι ἤτοι ἴσος εἰμί ἤ  .
127073	tlg1799.tlg007.First1K-grc1	ἔστω πρότερον ἴσα·	εἰμί πρότερος ἴσος ·
127074	tlg1799.tlg007.First1K-grc1	ἴσον ἄρα ἐστὶ τὸ ΑΓ τῷ Β∠.	ἴσος ἄρα εἰμί ὁ  τῷ  .
127075	tlg1799.tlg007.First1K-grc1	κοινὸν ἀφῃρήσθω τὸ ΒΓ·	κοινός  ὁ  ·
127076	tlg1799.tlg007.First1K-grc1	λοιπὸν ἄρα τὸ ΑΒ λοιπῷ τῷ Γ∠ ἴσον ἐστίν.	λοιπός ἄρα ὁ   τῷ  ἴσος εἰμί .
